"","cntrl_rna_10.bam","cntrl_rna_11.bam","cntrl_rna_12.bam","cntrl_rna_13.bam","cntrl_rna_14.bam","cntrl_rna_15.bam","cntrl_rna_16.bam","cntrl_rna_17.bam","cntrl_rna_18.bam","cntrl_rna_1.bam","cntrl_rna_2.bam","cntrl_rna_3.bam","cntrl_rna_4.bam","cntrl_rna_5.bam","cntrl_rna_6.bam","cntrl_rna_7.bam","cntrl_rna_8.bam","cntrl_rna_9.bam","scz_rna_10.bam","scz_rna_11.bam","scz_rna_12.bam","scz_rna_13.bam","scz_rna_14.bam","scz_rna_15.bam","scz_rna_16.bam","scz_rna_17.bam","scz_rna_18.bam","scz_rna_19.bam","scz_rna_1.bam","scz_rna_2.bam","scz_rna_3.bam","scz_rna_4.bam","scz_rna_5.bam","scz_rna_6.bam","scz_rna_7.bam","scz_rna_8.bam","scz_rna_9.bam"
"ENSG00000248487",2.77412540119667,2.89477691647035,3.01680392961329,2.20758864503826,2.39513664890858,2.04081481562189,3.02273745229026,3.51208123683427,3.43938867104551,1.95803735854857,2.46891457514491,1.81111998242028,1.93804529065468,1.99114688143518,2.72526361804196,2.08243234039136,2.56329847807822,2.45930562563054,2.85980356773482,2.37269384084064,2.47929788557147,2.48372817944087,2.38474744563141,2.55559367039428,2.61822296641201,2.87036896415542,2.78383554691568,2.03523412249447,2.14955201713937,2.32970326723406,1.92478817015888,2.41516067916397,2.28778336038007,2.67482765442273,2.86810018095514,3.1104717967384,3.26177342125108
"ENSG00000162244",9.80933885212791,10.2507999612962,9.6119543293608,9.62996055484174,8.43800577594701,8.18395340671037,9.75108127966195,10.3689766428318,10.1905391956452,7.93048086667627,8.3601093599124,7.95884081636251,8.22965170806852,8.10751451050985,9.49991796036452,9.05144839697613,9.25678352436946,9.22907556262648,10.1118398377938,9.37716403077367,9.37719112210452,9.0823838407572,9.72318248873724,9.49166319181884,9.22445126803717,9.16410405367493,10.048408172215,8.57579381582061,8.2674548298306,8.10601893798454,8.29831927369851,8.33004892848205,8.19309866274276,9.4907744275577,9.48160064981729,9.88454152569826,10.2832682308158
"ENSG00000164086",4.9972979988772,5.41938573923042,5.02147828030154,5.29628840066938,5.37480356331902,5.21571782533482,5.49463414312128,5.26189762087656,5.49240029361947,5.07727453198224,5.20248986669649,5.02245684365806,5.54903508920014,5.59558327542892,5.33109759319845,5.5273810443462,5.42518003886424,5.3603003303259,5.26831132990903,5.50127827305264,4.88193400908074,5.12549657691044,5.66012155055909,5.29930873296887,5.41468592326729,5.23471863559786,5.30582252891765,4.91424908569344,4.98654437937244,4.94936031716571,5.01702633659118,4.84469230992259,5.47967667890048,5.59255538588365,5.31118381785245,5.56027700354839,5.0445156444709
"ENSG00000164087",0.270263059690871,0.303461852321089,0.372221585466593,0.146483935368082,-0.0370409861407191,-0.191610593823263,0.853029348058907,0.344492155083748,0.181575712862919,-0.0322518629047695,0.00520186651292092,0.596904572994659,0.420426495750064,0.245071240342225,0.535947505777476,0.480708284597069,0.0524988999590159,1.19847863076604,0.309109168266354,0.500075699712357,-1.16795294599473,-0.27645602375412,1.17448474246284,0.185580466175949,0.61131642222681,0.346466168024042,-0.193729756101608,0.263868121651367,-0.0627968535413725,0.285718048974402,-0.266352188872339,0.326574285330985,0.307191232247766,0.403738366464205,-0.929327431888946,0.865010361055075,-0.151184750604407
"ENSG00000242849",5.29658592151939,5.28582802847375,5.15982697159741,5.26322188096699,3.65360795997292,3.49157127435809,5.26228409204237,4.87312287536965,5.53344036787255,4.03084618714838,3.78845034255079,3.80579472689854,4.11374642663918,3.92923207855894,4.72722693799512,5.43095979504608,5.11269796570275,5.29537360238864,5.09229532891563,4.96531107148511,4.30516527014308,5.07991248902967,4.87939802130753,4.72393938202378,4.38456657433887,3.99394038897491,5.01078316598749,3.40968396351484,3.89485471161862,3.50095990170773,3.57913651789847,3.41503030043246,3.74119261850368,4.53486507187407,4.50702831849432,5.32248391099182,5.49379799237866
"ENSG00000023330",3.80197309453281,4.15855063593236,4.08064446946747,4.10711136201428,4.10501178962152,3.79713229869246,4.50759992468445,4.12738337110435,4.23787184439684,3.6930954069227,3.89804482474306,3.53330338662876,3.87412482748354,3.87777227510527,4.1378991410305,4.09667230497739,4.12140626963337,4.24603099859423,4.27049975103818,4.21125710622115,3.91403378915912,4.15157692036008,4.27883314001226,4.02958448264129,4.0375656382729,4.04525901263921,4.14848467236472,3.48328415320639,3.8565313740327,3.72693750454355,3.56246858336954,3.64750390552395,3.990813749821,4.35109678972819,4.30246940375326,4.50418815808765,4.09000174155211
"ENSG00000280003",-0.174815375832221,-0.114124525235856,-0.257228371686242,-1.10843301246249,-0.334902214399592,-0.13592410926578,-0.625306523220306,0.055568927325387,-0.963333888273633,-0.433329245441902,-0.52099529897552,-0.531332610280085,-0.432623977340954,-0.915883715683857,-0.982405537566048,-0.116954430453187,-0.309043263112434,-0.812355363457838,0.238689849610312,-0.690824239796349,0.811592687439983,-0.651103301231899,-1.54477603824347,-0.0228115849297425,-1.28172187272482,0.384471058343419,-1.01177579341306,0.0356876077047491,-0.817401754676097,-0.196219506116783,-0.130063696508638,-0.575164459397659,-0.0727191325296638,-0.2502163988834,0.049033127102495,-0.702568559774858,-0.151184750604407
"ENSG00000247596",5.94302325896234,5.98194265347137,5.94423704294625,5.92866588133981,5.30543097016829,5.27469655991598,6.06696586196655,6.02629186289408,6.4959425996302,4.79071223359543,4.90060081384505,5.0345469065079,5.13467102508713,5.0537124382613,5.86261163259337,5.7416113799828,5.69346478538692,5.8375161449532,5.72473229970014,5.5714893321147,5.24589641784101,5.52213223863777,5.66226184000925,5.75926412870057,5.44613554866195,5.52576996317362,5.88730735189272,5.2423228432229,5.00418115609173,5.06101909532825,4.69181600566696,4.89360029703266,4.92368471264235,5.89100588781443,5.70133678655941,6.19455962454386,5.95902856741404
"ENSG00000243224",-0.400068794393514,-1.0299718256784,-0.971995405776747,-0.829481313971887,-1.05542153536452,-0.822410850359523,-1.93082334672986,-0.306084873594696,-0.330506158845743,-0.685292009882621,-0.749886193514239,-0.475400530900273,-0.838841093910108,-1.37919147797848,-0.696270498420569,-1.15573998533832,-0.792621684521651,-1.16423856025141,-0.761940100506741,-0.132393794641558,-1.16795294599473,-1.49998172337114,-1.25903832246841,-2.56904442764715,-0.919165933876591,-0.839774534946201,-0.418491143474305,-0.923099555042843,-0.308594324101525,-1.31915954940386,0.0336808501820414,-0.145064919939206,-0.112781892639783,-0.64414974261328,-1.24055631789724,-1.3165310198523,-0.974206983190303
"ENSG00000164088",5.64005246262738,5.83133824821423,5.73171615302294,5.90504125793818,5.83353102977145,5.93252406609491,5.99129400939594,5.75593816970575,6.00239731143529,5.82361079436746,5.96463216224832,5.99593137897571,5.55143421705363,5.83761079724735,5.90733452041113,5.78930881965169,5.80918292733464,5.81663531041132,5.81522368798168,5.70242378016901,5.38431412553215,5.72115615293638,5.73828576384569,5.68685698504017,5.61043256071091,5.42793852325059,5.79418396161986,5.92052807307456,5.91381745206666,5.77978966694475,5.69389865612957,5.75565134171484,5.88510225486007,5.60927658626869,5.7567622332385,6.28664995851677,5.57660813993018
"ENSG00000164091",7.75676092619746,8.36633544382394,7.74171315944174,7.85162438129445,7.34294246044183,7.5449471239784,7.89125278133254,8.21987961451848,8.15876255575495,7.39212473112074,7.38053121175094,6.91835736343844,7.82822065130035,7.47571760886503,7.86661462954162,7.61307655942062,7.99519902397151,7.98970887024575,8.04247915057848,8.17597955644397,7.76946670326479,7.86554866730073,8.53840743204055,8.2464836592748,8.45244030641703,7.97286248907223,8.03328610791484,7.47066739603009,7.19146667513209,6.79714915791154,7.13787598152838,7.23543689045967,7.25988759948771,7.98808843267478,8.17460157547458,7.9849789677247,8.01359261182
"ENSG00000168237",2.71907269294186,2.41364979702233,2.56954689834409,1.97323943662556,3.37170705009167,3.58152512016046,1.90161132694369,2.53644937779516,2.71280561583539,3.26916346621209,3.22546727653812,3.75701130909095,3.21916076748402,3.5443946522233,2.00129596966606,2.19109325958052,2.49434279682784,2.64132173279095,2.44081652342039,2.57866361222567,2.09293962885432,2.12633114050491,2.41552478836718,2.55559367039428,2.81173010725577,2.52389907572738,2.53446824670436,3.56406379043545,3.74153161836002,3.81344505753563,3.52510684959383,3.53231547808842,3.6453673177566,2.73701282418355,2.29470310364131,2.55285298567131,2.44408586323045
"ENSG00000242797",-0.283050335036134,-1.0299718256784,-0.0477393282391291,-0.491809627632617,0.0378725042508396,0.245810965158605,-0.989847329140251,-0.9954282246398,-2.11726585899666,-0.685292009882621,-0.386371842549706,-0.369649360901743,-0.907472797997133,-0.418125274538489,-1.15001714131398,-1.01110654245546,-1.1865101375495,-0.367972098491403,-0.624322019910497,-0.900131395807791,-0.18155691760453,-0.882620435347651,-1.90144337949162,-1.8863508341099,-0.565539738458578,-0.101511470509587,-1.27982662961766,0.154284375630162,-0.0627968535413725,-0.841342874181513,0.0718694114418015,-0.575164459397659,-0.196407834551478,-1.1878080989994,-1.07656552283154,-1.08163859749827,-2.35235064651267
"ENSG00000114841",5.0344140702445,4.63982703389628,5.40658851967643,5.08336200797631,5.76558817005586,5.95513716891587,4.83719742493738,5.10974372380636,3.75517336029281,5.38032615940728,5.95118551503289,5.96025022715411,5.26024414757181,5.92432291017188,4.78646928080869,5.08568877655313,5.2994465317843,4.49238232754619,4.40920955147828,5.11561131093175,5.42704158524483,4.99062240609951,4.14443161870217,4.24274287298472,4.90945087231598,5.04308802883997,4.73139887161449,5.98128887075476,5.86416309513242,6.17805001477833,5.89832988210196,6.05719940767928,5.898390252573,5.2235956159445,4.29500022151168,3.90938822268732,3.90633166612772
"ENSG00000239557",4.77915821896391,5.62558714597985,5.06439345345262,5.41310950625083,5.04779232395859,5.03039494835784,5.5206449063786,5.64515784928061,5.58017388632515,5.83190016930579,4.92021964201655,4.88765782270664,5.60554089327673,5.39139640223404,5.10309588647986,5.02196813880571,5.21446129629777,5.7142318898048,5.49291417498812,5.64086246281526,5.33443889401798,5.57309096827966,6.11629841467327,5.83981578651695,6.14088037831209,5.23211557988426,5.52189295748733,5.09069344065261,4.84314816302028,4.49345191864231,4.75332636342776,5.13046095652792,5.02408551208473,5.23902689364954,5.5273991818783,5.48452237593901,5.75034135427551
"ENSG00000163930",5.75569559477822,5.59443787596053,5.81113816477313,5.79108923499373,5.79085104285231,5.73946155369833,5.63712071520451,5.90578029191315,6.11718205711831,5.20808227432074,5.57365464843936,5.6393195202419,5.58617062600055,5.52966975503517,5.80647494795089,5.60097568322196,5.72390368879619,5.8103116690492,5.67226435934964,5.62627504466646,5.53118841184934,5.46314528662709,5.75442649572211,5.65946700633624,5.86941273482566,5.77412314943383,5.76882054336332,5.74107241702123,5.42362186164188,5.69731459958255,5.52610331862619,5.68712962459867,5.46784094039832,5.76342444363664,5.57134379389595,5.68695503856502,5.71206575477501
"ENSG00000010318",1.48890667578727,1.02893439314956,1.45031391992661,1.60221064738527,2.23720485205326,1.8745258812235,1.4705609235778,2.03974791596164,1.68875604623716,2.04357984475887,2.30944066560124,2.4893454020959,1.79419550037176,2.42185234034737,0.92144847388218,1.58719027773022,1.61354498570452,1.54163072781306,1.27463631022456,1.41641611986291,1.02011782415681,1.58356099117661,1.70956170375432,0.927580922060445,1.67905206975678,1.37576214958115,1.53232334726775,2.23684826368194,2.41596656367902,2.68071764723323,2.29940925110595,2.399309609128,2.32574857490024,1.1936165386731,1.23829087874578,1.49326316443601,1.39125710062585
"ENSG00000010319",-0.174815375832221,-0.857909226368316,0.218579220047905,-0.303887664046948,0.528245068225362,-0.191610593823263,-1.13517168094914,-0.175198814761545,-1.32223275587019,0.0527333443437546,-0.323495503873297,0.791840726498778,0.209768579235987,0.121804087888205,0.642400796667284,0.0240238906392956,-0.682069361088011,0.342415641481073,-1.27705344959674,-0.200107851667117,-0.18155691760453,0.660755883728132,0.177624951214606,0.0500486893249493,0.337145044607741,-0.155024140037602,0.117121136688345,-0.139321094261917,0.693596444830851,0.730846147344561,-0.470749187685765,0.45480399347354,1.05005737454662,-0.473470419483759,0.626709746590179,0.620475716044447,-0.974206983190303
"ENSG00000114854",-0.527423269554164,-1.45144118780109,-0.148684783214711,-1.27114604362622,-0.907512467164418,-0.249533114428891,-2.22412097897102,-0.60996991180462,-1.32223275587019,-0.433329245441902,0.42697702742228,-0.589520894726841,-0.288353478574262,-0.327484475013081,-0.252867843514239,-1.49745901589112,-1.04292949537242,-1.6306262541677,-0.761940100506741,-1.0173966632282,-1.57399187853748,-1.31917608294579,-1.02064524212358,-0.67253918591175,-1.62962782203979,-0.0499129142729371,-0.894373814712244,-0.186604058495546,0.693596444830851,-0.0480421545886587,-0.0458695622861088,-0.344145912404438,-0.0727191325296638,-0.64414974261328,-1.07656552283154,-1.94611665032692,-2.35235064651267
"ENSG00000010322",6.15878624633905,5.74386505764592,6.13212599563857,6.02167453115075,6.97084638803142,6.84251123453892,5.58731545052816,5.8492359544285,5.20493588367856,6.23449297337453,6.79990677622904,7.03186839798742,6.53515212347953,6.67314994610738,5.86261163259337,6.0119687540019,6.14064815056995,5.91126479344056,5.77846479737855,6.15356832271952,6.40940463278265,6.07538525278366,5.5763441205817,5.72072776678938,5.84970448301845,6.28301364360111,5.6757701220234,6.78959431691123,6.94543927939223,7.07751633794977,6.96158315011665,6.9919681385844,6.86477250239852,6.22132486017248,5.40610782698379,5.44509920638199,5.44795395294214
"ENSG00000010327",3.72721784618257,3.1479615421874,4.84565982946894,5.47539077234659,6.36368683061294,5.53914062378969,5.02635724794581,3.43220507538836,4.10686623534829,5.71209339276277,5.59822136045304,7.11021531718297,5.5562205369519,5.48971704959247,5.11470032060269,5.95587115613169,4.5614208667323,4.48710604177733,3.36026256326343,3.38539954156727,3.93992142652665,5.1940741436679,4.287178373867,4.71836164089483,2.85337769854552,4.28514292264281,4.91752264577385,6.48134609478978,5.76419848905122,5.95688344099796,4.01859189353997,5.47477059275874,6.52912069531457,4.9679656862328,4.10732479426718,4.2641279475401,3.89877831268368
"ENSG00000168268",0.726162698902358,0.68373544932871,1.26650576047828,1.03332902477425,0.528245068225362,1.37772363724352,0.813967437980269,0.791250753189738,0.71582187807403,0.50884313337801,0.188948696467902,1.2390144561521,0.652685948012771,1.27657002892081,0.590155797802827,1.16823251479859,-0.0129220565382699,1.24922876076223,0.961403960745053,0.500075699712357,0.457370268901672,1.58356099117661,0.883009531001341,0.965744580516925,-0.0016513846660731,1.01299242827855,0.372723205923877,-0.00611478716041902,0.98350102647831,1.80113205324151,1.00869081013257,0.0298460184506899,1.08589670105125,1.06098356558435,0.762884602377957,2.53529222797428,-0.0309009178389928
"ENSG00000168273",1.91349354160381,2.00918104910157,1.78736574829263,1.9364226752991,1.82620162181378,1.83326811340371,1.88285913070195,2.09266757609553,2.06484911442402,1.03275758505605,1.80383148849654,2.02981783877104,1.73913453961108,1.50340665753047,1.66487705025048,1.63194025702982,1.54700486021746,1.71413074170991,2.12667464014334,1.27395173386578,1.23609977811705,1.58356099117661,1.39642800406381,2.08661385005767,1.15879880732799,1.55308330664191,1.8509120098783,1.75147402253185,1.81025193056871,2.28382221922421,1.74738467051129,1.65452940507051,2.10773747067118,1.68320068588373,1.52037550599727,2.0823973284638,1.98336436772571
"ENSG00000163939",5.50010832477108,5.81075950814979,5.83611914689751,5.93684394389503,6.11067603349217,6.27250488766172,5.81704515522246,5.69520884198814,5.72584771687637,6.4188746949554,6.09190399713206,6.22156213263613,6.26827607042268,6.20095009082704,6.06398507041534,6.05881418571883,5.95744817970408,6.03212141968212,5.81975338783516,6.17377199454255,5.95338070236818,5.94548569408156,5.85515672013727,5.96520698510836,6.22770710454555,6.06558656879417,6.00248535565266,6.06125992363549,6.11951031997572,6.12048127926112,6.13372989958382,6.22564814317064,6.12576673178063,5.98277611488971,6.0586213388029,5.79235627078141,5.65716214444555
"ENSG00000163938",4.42218641027067,4.77997323268991,4.64916581583367,4.66648211382119,5.02380444163542,5.16396424948389,4.62790987384539,4.62627978695242,4.33795988457892,5.21846588989431,5.17960973051271,5.22488804523337,5.2345959949567,5.17978392188469,4.96631852908475,4.42697067993038,4.59199604780873,4.47649522500072,4.62126480936382,4.79534009367936,4.66936946320192,4.68121921822498,4.66773830126073,4.5464461157396,4.53656954248321,4.69548720800348,4.4019128235385,5.05429514457405,5.11945939724249,5.21564009614518,5.44021275931615,5.16953404138148,5.06954591141702,4.93423552780507,4.98429829722937,4.82281281293447,4.47233347528539
"ENSG00000222345",-1.69144537323469,-2.04935408284577,-1.39956605551711,-1.66476145533625,-0.838881284270416,0.0192946369689636,-3.08891772329661,-1.8828269507051,-2.52279195361551,-2.08192273097747,-0.749886193514239,-0.531332610280085,-1.13544311258999,-0.673288411143602,-0.982405537566048,-1.15573998533832,-1.52528351938677,-2.05421142411145,-1.08418327363262,-1.61403582028627,-1.57399187853748,-2.23827060165671,-2.11942454238112,-3.08891772329661,-1.1821904413203,-1.13000247347794,-2.64770524662666,-0.139321094261917,-0.672417766707017,-0.925076134907247,0.0336808501820414,-0.776487550508937,-1.05258338252287,-0.556287505458255,-1.24055631789724,-1.3165310198523,-2.35235064651267
"ENSG00000016864",4.5220565297287,4.63623282605317,4.48196241952944,4.53104988562561,4.93594740122971,4.92305968446917,4.57340099582605,4.8231084510118,4.57860782298167,5.08359959145285,4.83320821661829,5.02730503360627,4.79598591028057,4.92365624353685,4.7601108415906,4.41101090769461,4.58372141802285,4.56679619035958,4.73114464138245,4.75120468964868,4.65693646066351,4.46698385391644,4.84589442391111,4.65261798857317,4.71660443926962,4.68980702288924,4.6247989803496,4.89875902163831,4.87741388240413,4.93458959227997,4.90514138907475,4.9933214209493,4.88987038681691,4.75263277824956,4.67756130559461,4.96075859690435,4.54187416033663
"ENSG00000114902",5.76761404059159,6.25229900694175,5.9022725801706,5.87373927442158,5.36301547672019,5.45550890704814,6.34558836009696,6.38828371636419,6.33266928680162,5.61325514785998,5.36282120332945,5.18747711703695,5.55303142202628,5.42600605777714,5.93901097445738,5.8198500866953,5.75739692265076,6.07055121737615,6.11336799407514,5.52637362769369,5.584680119768,5.7978337683976,6.2026527565022,6.37455073882657,5.79960329048815,5.84483356044335,6.15923079786784,5.50943986128644,5.00013022545145,5.06373671537683,5.17229452489685,5.27969693904262,5.25314056828193,5.91233751961934,5.96052689888748,6.59071577859528,6.13006261971839
"ENSG00000114904",4.02830023797431,2.82070961140011,3.78467874623742,3.89803058941687,3.75145041214246,3.49157127435809,3.31623181805328,3.25782037981623,4.36589050376949,4.00442059855372,3.79200423041166,3.90659075973041,4.38522476831515,3.68982895704028,3.87951314799616,4.04383281129119,3.87696850035427,3.74724912488027,3.5320370340298,3.42526975485965,3.23225742561165,4.15157692036008,3.46476224762872,3.55368399161974,3.5583202198328,3.58448810274084,3.7670236847052,3.81573700393591,4.1525856274708,3.67100321106878,3.69988663438596,3.56109600430949,4.00726123799987,3.53717643724345,3.66691498201881,3.75863839557154,3.75558449589468
"ENSG00000275956",0.415852154526114,-0.114124525235856,-0.797916766731058,-0.137646916084271,0.0739192735483416,-0.438715060667603,-0.249336363172868,-0.450040959320855,0.0302189255091441,-0.618057347532249,-0.386371842549706,-0.0922154266046487,0.0739644793709202,-0.372093150934748,-0.160456769487491,-0.358188864330839,-0.483533450955051,-0.711853366894521,0.376250627915391,-0.271157315047303,0.137634921415693,0.0206837751049524,-0.477710618369845,-0.559815809158419,-0.231128713186657,0.346466168024042,-0.339615401877728,-0.186604058495546,-0.205198458255095,-0.61586814890643,-0.219477497142406,-0.398525796765725,-0.589893571568231,-1.06145257625421,-0.267454602456493,-0.87968908420118,-0.426791822649035
"ENSG00000162267",-1.19206708741355,-1.0299718256784,-2.00992630223552,-1.91088430810459,-0.592983022757287,-0.0306121579124959,-0.857831321369004,-1.8828269507051,-1.13165158492129,-0.0322518629047695,0.272731541191575,-0.319545401171527,-0.199611941406139,-0.618517521548272,-1.15001714131398,-0.879660860292398,-0.682069361088011,-1.6306262541677,-1.08418327363262,-2.31336686041656,-0.372250699542568,-2.60178662765242,-2.37630575899016,-1.07570374726093,-1.62962782203979,-0.754700213007956,-1.43518372667721,-1.63284537082502,-0.419976468447141,0.128468217109595,0.145341508678058,0.423799156665757,-0.429507406325803,-1.65095644486036,-0.795734286642148,-1.94611665032692,-1.86709464621087
"ENSG00000055955",-1.19206708741355,-1.22536990582751,0.135151911418038,-0.707928520262657,0.273113473268969,0.0192946369689636,-0.625306523220306,-0.055205768427946,-1.80107485244162,0.538614116198826,1.01864586981966,0.140375084324086,-0.432623977340954,0.719113536517029,-1.81566039915172,-0.0447439268816864,-0.229122880727013,-0.529690940011297,-0.624322019910497,-0.690824239796349,0.567751237805652,-1.70673786638473,-2.37630575899016,-0.455265231144613,-1.1821904413203,-0.391450448156099,-0.590492185977261,0.263868121651367,0.461890134324659,0.910663478214839,0.548868375854607,0.185825491931145,-0.0727191325296638,0.216872139081925,-1.24055631789724,-1.08163859749827,-0.76778677328712
"ENSG00000243696",1.73074724651667,0.890968736036144,1.05581232224689,1.1343147193576,2.26865021500846,2.04081481562189,0.646197827184232,1.27612704405352,-0.551516380668728,2.09457765509974,2.60443985464687,2.4893454020959,1.76141172247096,2.40212005517671,1.00363562928645,1.77846210275069,1.63506007726969,1.32215591822876,0.440405857911247,1.32301970783301,1.69108992842759,1.16465307310306,0.270342203101256,0.627768238665605,0.743765215418796,1.60229156749717,0.847465546184707,2.47576692767481,2.15927252739211,2.73628370699887,2.60306714144721,2.38328244485155,2.20056727238431,1.59000107606373,1.26911433374385,0.865010361055075,0.183207389297784
"ENSG00000248592",0.548086568033778,-0.438606009597709,0.29744473895178,-0.394791024032092,1.06454474927732,0.64598629956581,-0.42510859110055,0.509267504955199,-1.13165158492129,0.0527333443437546,0.865155169980965,1.18796854182778,0.363310632706445,0.898825650443988,0.296114517971385,0.827059393374489,0.115081498706254,0.245751128099811,0.00411344829122731,0.218225801759768,0.619928231107969,-0.196239750127353,-0.555164302065845,0.0500486893249493,0.0808093198510701,0.457603110837562,-0.339615401877728,1.62024701750104,0.893187690748491,1.56067930630691,0.797022163888425,0.185825491931145,0.748457325130424,0.265906357116187,0.118383864869579,0.152411854412955,-0.282416901894359
"ENSG00000213533",0.108315663205011,-0.857909226368316,-0.0477393282391291,0.437444661664849,0.676280462934439,-0.0306121579124959,0.237607245976056,0.429231000105487,0.857464194853487,1.01168412233465,0.272731541191575,0.104121758129746,0.0739644793709202,0.719113536517029,-0.160456769487491,0.938138630714522,0.288022912253674,0.294892831740431,0.50182922039289,-0.791685339445808,0.0642108252701864,0.6170208536455,0.270342203101256,0.529269501407382,0.158810529405198,0.492824354177338,0.372723205923877,0.491203349375562,-0.0627968535413725,0.0429108032831357,0.109073123501427,0.326574285330985,0.45154300103695,0.216872139081925,-0.673470169292264,0.152411854412955,0.454491734245736
"ENSG00000163935",3.96464216438081,4.20296075356204,3.65590743436782,3.42000634882975,3.74587504098468,4.12233917742892,3.41742711531022,4.00848345980134,3.05428470062635,4.20803768494909,3.86468226182694,3.54687231305157,4.10070060021169,3.61751831142454,3.56452970986158,3.47222824618756,3.81705041795997,3.66552950933598,3.81215628989726,4.29357271809894,4.13631199147637,3.59786741613064,3.97914260613085,3.90745023788255,3.99566960019443,4.34419100622347,3.67978229308519,3.925431426401,4.1574438602652,3.76082626415213,4.11547241333814,4.22794921957956,3.5682841141397,3.9510587167221,4.3136011680312,3.80334078063543,3.51989033702675
"ENSG00000242142",-1.42025622930005,-1.71964180980228,-2.45081668332943,-2.58211901699007,-3.08891772329661,-2.42316573206562,-1.68719652177861,0.254463741542999,-0.0518631898353852,-1.62058925867999,0.00520186651292092,-1.97546896954628,-2.17510414088084,-2.81814552099255,-3.08891772329661,-2.23658676376924,-0.792621684521651,-1.6306262541677,1.08696664572636,-2.64964376913056,-1.35673462060625,-2.60178662765242,-3.08891772329661,-2.18768693672706,-3.08891772329661,-2.72292340327896,-1.8073798639281,-0.923099555042843,-1.61044233481481,-2.23826018038822,-2.78601638953996,-1.39669371283481,-2.01313586954144,-2.07054965266094,-2.1882190655904,-0.402659378600056,0.939894150144957
"ENSG00000163933",3.72721784618257,3.72991004861541,3.58693829128075,3.66472718346283,3.69470271268461,3.66619790162552,3.51198712597763,3.55041988350667,2.9941975094976,3.61839126783937,3.37986092923515,3.60963724440361,3.59904163596526,3.74308633920268,3.79548709968657,3.70993551401898,3.64214967949186,3.58385315654578,3.35194687676065,3.77742871826839,3.70045474153952,3.41841196706271,4.06900093240233,3.80591912419736,3.81775202333745,3.71698745988403,3.51446213825616,3.38159280307343,3.46021099205466,3.38839883352035,3.73601004944675,3.7572839188816,3.53949407744436,3.56682951164669,3.81526376783893,3.63218232096494,3.11303936719429
"ENSG00000163932",6.25868083169234,5.73212751251925,6.35705254284191,6.45489301924473,6.37727365595971,6.19929645502894,6.78493597676307,5.73320279740126,6.75776061861567,6.04135744518393,5.9810715376175,6.50313465321015,6.06220096815141,6.10605813049127,6.55534534894556,6.82378351386989,6.20320161681709,6.36184290335195,5.67059358947894,5.746929942626,5.39558299234162,5.91420627811508,5.83062581063393,5.95930785569977,5.75791740145614,6.01120803492177,6.16262179492965,6.07886153756192,6.1600153991795,6.52524738400994,5.66374121892763,5.9027412300647,6.32542168950577,6.38840479691557,5.85400267572019,6.56065083783482,6.10073526275479
"ENSG00000163931",7.78132282022252,8.04338288519187,7.94140302491873,8.24059989569553,7.24679121312221,7.0053719248125,8.77808521952016,7.6420598732574,8.58917939975512,7.35024431150315,6.81919297359222,7.26523422947734,7.33998963299516,6.98917673948528,8.11965610167146,8.2957427882829,7.62936128432494,8.08490290625145,7.66809476238326,7.26573769422116,7.02275999298691,7.94203667786465,8.08085700316023,8.13890324178129,7.21121230866361,7.46737579980497,8.16211664688177,7.1740537752575,6.40028609293128,6.97224825278851,6.25383093645616,7.02784954212523,6.95019524320912,7.95179041320132,7.74038429950915,8.32804384481109,7.77349827078243
"ENSG00000272886",5.12984075364656,5.08690818097851,5.04166432331408,4.67767939559718,4.90251076989057,5.21303974631708,4.58794629826998,5.0871015906868,4.93084973393835,4.87626710621486,4.93957525433517,4.97305721025803,5.38026264580264,5.13963421755422,4.8572569669936,4.82886760500519,5.13929020544785,4.86610915752864,5.05436017811382,5.1869279089459,5.23965685477076,4.86070123800472,5.15186729868041,4.89932665661854,5.27060981003162,5.24249974065092,4.77636061678389,5.03767573909357,5.18635186665196,5.07993580181888,5.28224475859585,5.17303422048212,5.06730659350717,5.03314854984569,5.19960545025435,4.46762241436,5.14050989098073
"ENSG00000016391",-0.99508970285315,-1.45144118780109,-1.16999850729246,-1.10843301246249,-0.907512467164418,-1.22546397280984,-2.59266856788323,-0.306084873594696,-0.812617929211831,-0.492315673289291,-0.593331097145093,-0.998693396836789,-0.838841093910108,-0.242203327926009,-1.55813662212583,-2.23658676376924,-1.52528351938677,-1.8269284200895,-2.08575969782799,-2.31336686041656,-1.57399187853748,-0.361396414681667,-1.02064524212358,-1.6372095436349,-1.1821904413203,-1.49370678697918,-1.13958470902412,-0.633806599594679,-1.06649957581873,-0.0480421545886587,-1.69091789257084,-0.575164459397659,0.505468511206607,-1.32630181414467,-1.24055631789724,-2.407201664431,-1.50461947938288
